,CalenderId,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay
2559,3762,1989,4,1,1989,4,1
2560,3764,1989,8,8,1989,8,8
2561,3766,1989,7,19,1989,7,19
2562,3767,1989,4,27,1989,4,27
2563,3768,1989,6,24,1989,6,24
2564,3769,1989,5,20,1989,5,20
2565,3770,1989,4,21,1989,4,21
2566,3771,1989,4,12,1989,4,12
2567,3772,1989,9,22,1989,9,23
2568,3773,1989,1,1,1989,8,1
2569,3775,1989,4,20,1989,4,20
2570,3776,1989,8,1,1989,8,1
2571,3777,1989,6,1,1989,6,1
2572,3778,1989,4,15,1989,4,15
2573,3779,1989,10,18,1989,10,18
2574,3780,1989,5,7,1989,5,7
2575,3781,1989,11,20,1989,11,20
2576,3782,1989,9,22,1989,9,22
2577,3783,1989,10,6,1989,10,6
2578,3784,1989,9,19,1989,9,19
2579,3785,1989,7,21,1989,7,21
2580,3786,1989,7,14,1989,7,14
2581,3787,1989,11,1,1989,11,1
2582,3789,1989,7,31,1989,7,31
2583,3790,1989,1,24,1989,1,24
2584,3794,1990,1,1,1991,1,1
2585,3795,1990,8,11,1990,8,11
2586,3796,1990,5,22,1990,5,22
2587,3797,1990,1,1,1990,1,1
2588,3798,1990,12,26,1990,12,26
2589,3799,1990,4,1,1990,4,1
2590,3800,1990,8,27,1990,8,27
2591,3801,1990,12,25,1991,1,16
2592,3802,1990,4,18,1990,4,24
2593,3803,1990,12,25,1990,12,25
2594,3804,1990,1,3,1990,1,3
2595,3805,1990,7,1,1990,7,1
2596,3806,1990,2,13,1990,2,15
2597,3807,1990,2,25,1990,2,27
2598,3808,1990,2,28,1990,3,1
2599,3809,1990,1,25,1990,1,26
2600,3810,1990,2,3,1990,2,4
2601,3811,1990,2,7,1990,2,8
2602,3815,1990,12,1,1990,12,1
2603,3816,1990,5,2,1990,5,2
2604,3817,1990,4,22,1990,4,22
2605,3818,1990,3,24,1990,3,30
2606,3819,1990,7,14,1990,9,6
2607,3820,1990,10,8,1990,10,8
2608,3821,1990,12,29,1990,12,29
2609,3822,1990,1,1,1990,1,1
2610,3823,1990,12,21,1990,12,21
2611,3824,1990,5,30,1990,5,30
2612,3825,1990,7,27,1990,7,27
2613,3827,1990,5,20,1990,5,20
2614,3828,1990,10,14,1990,10,15
2615,3829,1990,4,18,1990,4,19
2616,3830,1992,1,1,1992,1,1
2617,3831,1990,6,10,1990,6,10
2618,3832,1990,7,29,1990,7,29
2619,3835,1990,2,27,1990,3,1
2620,3836,1990,3,5,1990,3,5
2621,3837,1990,7,15,1990,7,16
2622,3838,1990,11,9,1990,11,9
2623,3839,1990,11,16,1990,11,16
2624,3840,1990,10,20,1990,10,20
2625,3841,1990,4,26,1990,4,26
2626,3842,1990,6,29,1990,6,29
2627,3843,1990,10,6,1990,10,6
2628,3844,1990,6,5,1990,7,2
2629,3845,1990,7,4,1990,7,19
2630,3846,1990,7,1,1990,7,1
2631,3847,1990,6,24,1990,6,24
2632,3849,1990,8,20,1990,8,20
2633,3850,1990,7,31,1990,7,31
2634,3851,1990,8,30,1990,8,30
2635,3852,1990,9,8,1990,9,8
2636,3853,1990,8,31,1990,8,31
2637,3854,1990,4,4,1990,4,4
2638,3856,1990,2,14,1990,2,14
2639,3858,1990,4,17,1990,4,17
2640,3860,1990,6,27,1990,6,27
2641,3861,1990,9,21,1990,9,21
2642,3862,1990,12,22,1990,12,22
2643,3863,1990,3,25,1990,3,25
2644,3864,1990,5,28,1990,5,28
2645,3865,1990,10,26,1990,10,26
2646,3875,1991,8,2,1991,8,6
2647,3876,1991,4,18,1991,4,18
2648,3877,1991,7,13,1991,7,14
2649,3878,1991,6,1,1991,7,19
2650,3879,1991,8,13,1991,8,22
2651,3880,1991,4,22,1991,4,22
2652,3881,1991,9,7,1991,9,7
2653,3882,1991,3,17,1991,3,17
2654,3883,1991,8,1,1991,8,5
2655,3884,1991,4,29,1991,5,10
2656,3885,1991,1,31,1991,1,31
2657,3886,1991,2,6,1991,2,17
2658,3887,1991,5,28,1991,6,4
2659,3888,1991,4,13,1991,4,13
2660,3889,1991,1,3,1991,1,3
2661,3890,1991,8,13,1991,8,13
2662,3891,1991,1,1,1991,1,1
2663,3892,1991,1,1,1991,1,1
2664,3893,1991,11,8,1991,11,8
2665,3894,1991,6,1,1991,6,1
2666,3896,1991,5,7,1991,5,7
2667,3897,1991,7,1,1991,7,1
2668,3898,1991,9,2,1991,9,10
2669,3899,1991,5,14,1991,5,26
2670,3900,1991,12,24,1992,1,6
2671,3904,1991,3,19,1991,3,31
2672,3905,1991,1,10,1991,1,18
2673,3911,1991,1,1,1991,5,1
2674,3912,1991,6,19,1991,6,19
2675,3913,1991,2,25,1991,2,25
2676,3914,1991,3,26,1991,3,26
2677,3915,1991,8,9,1991,8,12
2678,3916,1991,7,20,1991,7,25
2679,3918,1991,7,10,1991,7,10
2680,3920,1991,2,1,1991,8,1
2681,3921,1991,9,23,1991,9,23
2682,3922,1991,9,7,1991,9,10
2683,3923,1991,3,7,1991,3,8
2684,3927,1991,11,19,1991,11,19
2685,3928,1991,8,7,1991,8,7
2686,3929,1991,6,3,1991,6,7
2687,3930,1991,7,17,1991,7,17
2688,3931,1991,2,3,1991,2,3
2689,3933,1991,7,3,1991,7,3
2690,3934,1991,8,9,1991,8,9
2691,3935,1991,5,4,1991,5,4
2692,3936,1991,8,8,1991,8,8
2693,3937,1991,3,1,1991,3,1
2694,3938,1991,1,5,1991,1,6
2695,3942,1991,3,23,1991,3,23
2696,3943,1992,1,1,1992,1,6
2697,3944,1992,4,20,1992,4,21
2698,3945,1992,3,15,1992,4,5
2699,3946,1992,5,1,1992,5,3
2700,3947,1992,9,3,1992,9,30
2701,3948,1992,2,1,1992,2,12
2702,3949,1992,1,4,1992,1,5
2703,3950,1992,8,1,1992,8,20
2704,3951,1992,6,12,1992,8,1
2705,3952,1992,10,17,1992,10,17
2706,3953,1992,5,26,1992,5,28
2707,3954,1992,8,29,1992,9,2
2708,3955,1992,5,20,1992,5,20
2709,3956,1992,5,8,1992,5,8
2710,3957,1992,11,17,1992,11,19
2711,3958,1992,4,1,1992,7,2
2712,3960,1992,2,12,1992,2,12
2713,3961,1992,12,18,1992,12,18
2714,3962,1992,12,1,1995,12,1
2715,3964,1992,4,13,1992,4,13
2716,3965,1992,4,18,1992,4,18
2717,3966,1992,6,22,1992,6,26
2718,3967,1992,7,11,1992,7,11
2719,3968,1992,1,31,1992,2,1
2720,3969,1992,4,22,1992,4,22
2721,3971,1992,8,23,1992,8,23
2722,3972,1992,3,10,1992,3,11
2723,3973,1992,1,1,1992,5,26
2724,3974,1992,12,8,1992,12,8
2725,3976,1992,2,24,1992,3,1
2726,3977,1992,3,18,1992,3,20
2727,3980,1992,12,1,1993,4,1
2728,3981,1992,7,1,1992,7,1
2729,3984,1992,6,6,1992,6,7
2730,3985,1992,3,1,1992,3,1
2731,3986,1992,7,31,1992,7,31
2732,3987,1992,8,12,1992,8,12
2733,3988,1992,3,15,1992,4,23
2734,3989,1992,7,2,1992,7,21
2735,3990,1992,6,29,1992,7,14
2736,3991,1992,7,22,1992,7,29
2737,3992,1992,9,21,1992,9,21
2738,3993,1992,1,1,1993,1,1
2739,3994,1992,5,1,1992,5,1
2740,3995,1992,7,3,1992,7,9
2741,3996,1992,8,8,1992,8,8
2742,3999,1992,4,9,1992,4,9
2743,4000,1992,5,25,1992,5,25
2744,4001,1992,2,6,1992,2,10
2745,4003,1992,8,28,1992,8,30
2746,4004,1992,5,1,1992,7,1
2747,4006,1992,1,19,1992,1,19
2748,4007,1992,1,21,1992,1,29
2749,4008,1992,3,24,1992,5,8
2750,4010,1992,10,12,1992,10,12
2751,4011,1993,4,26,1993,5,1
2752,4012,1993,7,4,1993,7,5
2753,4013,1993,7,5,1993,7,6
2754,4014,1993,9,22,1993,9,25
2755,4015,1993,3,1,1993,3,1
2756,4017,1993,6,15,1993,6,15
2757,4018,1993,5,14,1993,5,14
2758,4019,1993,5,11,1993,5,15
2759,4020,1993,9,1,1993,9,1
2760,4021,1993,2,6,1993,2,6
2761,4022,1993,1,1,1993,1,1
2762,4024,1993,10,3,1993,10,15
2763,4025,1993,2,1,1993,2,1
2764,4026,1993,12,1,1993,12,1
2765,4028,1993,1,11,1993,1,11
2766,4029,1993,12,20,1993,12,31
2767,4030,1993,1,12,1993,1,12
2768,4031,1993,6,4,1993,6,22
2769,4032,1993,7,1,1993,8,31
2770,4033,1993,5,13,1993,5,13
2771,4034,1993,1,9,1993,1,9
2772,4036,1993,2,19,1993,2,19
2773,4037,1993,3,27,1993,3,27
2774,4038,1993,5,7,1993,5,7
2775,4039,1993,5,17,1993,5,17
2776,4040,1993,8,21,1993,8,21
2777,4041,1993,5,9,1993,5,9
2778,4042,1993,3,8,1993,3,8
2779,4043,1993,7,25,1993,8,12
2780,4044,1993,4,25,1993,4,25
2781,4045,1993,5,19,1993,5,19
2782,4046,1993,4,19,1993,4,19
2783,4047,1993,5,5,1993,5,5
2784,4049,1993,4,24,1993,4,24
2785,4052,1993,1,27,1993,1,27
2786,4053,1993,11,30,1993,11,30
2787,4054,1993,4,1,1993,4,1
2788,4055,1993,10,3,1993,10,3
2789,4056,1993,7,27,1993,8,1
2790,4057,1993,7,1,1993,7,1
2791,4060,1993,6,22,1993,6,22
2792,4061,1993,9,10,1993,9,10
2793,4062,1993,9,15,1993,9,15
2794,4063,1993,9,24,1993,9,24
2795,4064,1993,10,28,1993,10,28
2796,4065,1993,8,9,1993,8,9
2797,4066,1993,6,1,1993,6,1
2798,4068,1993,7,22,1993,7,22
2799,4069,1993,1,14,1993,1,14
2800,4070,1993,11,28,1993,11,28
2801,4071,1993,12,21,1993,12,21
2802,4072,1993,12,18,1993,12,18
2803,4073,1993,7,10,1993,7,10
2804,4074,1993,11,23,1993,11,23
2805,4075,1993,3,13,1993,3,13
2806,4076,1993,5,31,1993,6,2
2807,4077,1993,11,24,1993,11,28
2808,4078,1993,1,1,1993,1,1
2809,4080,1993,12,21,1993,12,31
2810,4082,1993,1,26,1993,1,26
2811,4083,1993,5,21,1993,5,21
2812,4085,1993,10,19,1993,10,20
2813,4086,1993,12,25,1993,12,25
2814,4088,1993,3,28,1993,4,3
2815,4089,1993,12,14,1993,12,14
2816,4090,1994,6,9,1994,6,9
2817,4091,1994,6,6,1994,6,6
2818,4092,1994,5,1,1994,5,1
2819,4093,1994,1,6,1994,1,6
2820,4094,1994,1,27,1994,1,29
2821,4095,1994,5,2,1994,5,2
2822,4096,1994,3,28,1994,3,28
2823,4097,1994,4,19,1994,4,19
2824,4098,1994,5,18,1994,5,18
2825,4099,1994,2,1,1994,2,1
2826,4101,1994,6,9,1994,6,25
2827,4102,1994,7,11,1994,7,29
2828,4103,1994,8,6,1994,8,6
2829,4104,1994,5,1,1994,5,15
2830,4105,1994,1,1,1994,1,1
2831,4106,1994,4,1,1994,4,1
2832,4108,1994,1,7,1994,1,12
2833,4109,1994,4,13,1994,4,13
2834,4111,1994,4,11,1994,4,11
2835,4112,1989,8,1,1989,8,1
2836,4113,1989,7,28,1989,7,28
2837,4114,1989,10,1,1989,10,1
2838,4115,1989,10,1,1994,10,1
2839,4116,1989,2,26,1989,2,26
2840,4117,1989,9,4,1989,9,4
2841,4119,1989,1,1,1989,1,1
2842,4120,1989,7,1,1989,8,1
2843,4123,1989,8,25,1989,8,25
2844,4128,1989,5,1,1989,5,1
2845,4129,1989,5,16,1989,5,16
2846,4130,1989,7,11,1989,7,11
2847,4132,1989,10,16,1989,10,16
2848,4133,1989,2,23,1989,2,23
2849,4134,1989,8,30,1989,8,30
2850,4135,1989,3,8,1989,3,8
2851,4137,1989,4,23,1989,4,23
2852,4138,1989,1,16,1989,1,16
2853,4139,1989,6,3,1989,6,3
2854,4140,1989,6,20,1989,6,20
2855,4141,1989,8,5,1989,8,5
2856,4143,1989,6,7,1989,6,7
2857,4145,1989,11,9,1989,11,9
2858,4149,1989,5,27,1989,5,27
2859,4150,1989,4,4,1989,4,4
2860,4153,1989,9,10,1989,9,10
2861,4156,1989,7,24,1989,7,24
2862,4157,1989,5,30,1989,5,30
2863,4159,1989,12,31,1989,12,31
2864,4160,1989,4,25,1989,4,25
2865,4161,1989,7,1,1989,7,1
2866,4167,1989,1,29,1989,1,29
2867,4168,1989,3,9,1989,3,9
2868,4173,1989,9,12,1989,9,12
2869,4174,1989,1,1,1989,1,1
2870,4175,1989,8,4,1989,8,4
2871,4178,1989,9,16,1989,9,16
2872,4180,1989,7,15,1989,7,15
2873,4181,1989,10,9,1989,10,9
2874,4182,1989,10,14,1989,10,14
2875,4183,1989,10,2,1989,10,2
2876,4184,1989,9,7,1989,9,7
2877,4185,1989,11,22,1989,11,22
2878,4186,1989,5,15,1989,5,15
2879,4187,1989,2,9,1989,2,9
2880,4190,1989,2,25,1989,2,25
2881,4192,1990,1,26,1990,2,1
2882,4193,1990,11,15,1990,11,15
2883,4194,1990,10,24,1990,10,28
2884,4195,1990,6,21,1990,6,21
2885,4196,1990,7,16,1990,7,16
2886,4197,1990,8,25,1990,9,1
2887,4198,1990,2,8,1990,2,8
2888,4199,1990,1,14,1990,3,14
2889,4200,1990,9,22,1990,9,25
2890,4201,1990,5,29,1990,5,29
2891,4202,1990,3,1,1990,3,1
2892,4203,1990,4,30,1990,6,6
2893,4204,1991,1,1,1992,3,1
2894,4205,1990,8,1,1990,8,1
2895,4207,1991,3,1,1992,3,1
2896,4208,1990,9,1,1995,9,1
2897,4209,1990,12,11,1990,12,11
2898,4211,1990,8,27,1990,9,1
2899,4214,1990,3,3,1990,3,3
2900,4215,1990,6,23,1990,6,23
2901,4216,1990,11,28,1990,11,28
2902,4217,1990,2,15,1990,2,17
2903,4218,1990,7,24,1990,7,24
2904,4219,1990,12,9,1990,12,9
2905,4223,1990,2,11,1990,2,12
2906,4227,1990,4,2,1990,4,2
2907,4237,1990,6,16,1990,6,16
2908,4239,1990,7,26,1990,7,26
2909,4241,1990,11,9,1990,11,21
2910,4243,1990,4,18,1990,4,18
2911,4244,1990,7,6,1990,7,6
2912,4245,1990,2,10,1990,2,12
2913,4247,1990,4,4,1990,4,5
2914,4249,1990,8,25,1990,8,25
2915,4250,1990,3,21,1990,3,22
2916,4251,1990,6,13,1990,6,18
2917,4252,1990,9,16,1990,9,16
2918,4253,1990,5,9,1990,5,9
2919,4254,1990,11,1,1990,11,1
2920,4256,1990,1,1,1990,1,1
2921,4258,1990,8,1,1990,8,1
2922,4260,1990,4,20,1990,4,20
2923,4261,1990,1,24,1990,1,26
2924,4264,1990,11,6,1990,11,6
2925,4265,1990,10,16,1990,10,16
2926,4266,1990,2,16,1990,2,16
2927,4267,1990,5,6,1990,5,6
2928,4268,1990,12,13,1990,12,13
2929,4269,1990,3,1,1990,7,1
2930,4270,1990,4,1,1990,7,1
2931,4273,1990,12,12,1990,12,12
2932,4274,1990,6,25,1990,7,4
2933,4275,1990,9,17,1990,9,20
2934,4276,1990,5,24,1990,5,24
2935,4277,1990,4,14,1990,4,15
2936,4279,1990,9,11,1990,9,14
2937,4281,1990,2,1,1990,2,1
2938,4283,1990,1,6,1990,1,14
2939,4284,1990,12,24,1990,12,25
2940,4285,1990,1,27,1990,1,28
2941,4286,1992,6,1,1994,6,1
2942,4293,1990,8,8,1990,8,8
2943,4294,1990,4,21,1990,4,21
2944,4295,1990,5,1,1990,5,1
2945,4299,1990,10,4,1990,10,4
2946,4300,1990,2,1,1990,2,1
2947,4302,1990,4,3,1990,4,3
2948,4303,1990,5,28,1990,5,29
2949,4304,1990,2,4,1990,2,4
2950,4313,1990,8,27,1990,9,4
2951,4315,1990,10,22,1990,10,22
2952,4316,1990,3,4,1990,3,4
2953,4318,1990,6,4,1990,6,4
2954,4319,1990,12,28,1990,12,30
2955,4321,1990,2,20,1990,2,23
2956,4322,1990,2,27,1990,2,27
2957,4323,1990,6,14,1990,6,14
2958,4324,1990,6,17,1990,6,19
2959,4325,1990,6,22,1990,6,22
2960,4326,1990,11,12,1990,11,16
2961,4327,1990,8,28,1990,8,28
2962,4331,1990,12,1,1992,7,1
2963,4332,1990,9,1,1990,9,1
2964,4333,1990,6,7,1990,6,7
2965,4336,1991,6,9,1991,6,22
2966,4337,1991,11,5,1991,11,8
2967,4339,1991,10,30,1991,10,30
2968,4340,1991,8,1,1991,10,27
2969,4341,1991,6,15,1991,6,15
2970,4342,1991,9,18,1991,9,18
2971,4343,1991,10,20,1991,10,20
2972,4344,1991,8,15,1991,8,29
2973,4345,1991,7,22,1991,7,26
2974,4346,1991,10,2,1991,10,12
2975,4347,1991,3,10,1991,3,15
2976,4349,1991,7,24,1991,7,24
2977,4350,1991,8,20,1991,8,24
2978,4351,1991,7,18,1991,7,18
2979,4352,1991,7,30,1991,7,30
2980,4353,1991,12,10,1991,12,11
2981,4354,1991,7,29,1991,7,30
2982,4355,1991,7,1,1991,7,1
2983,4356,1991,11,12,1991,11,19
2984,4357,1991,8,6,1991,8,6
2985,4358,1991,4,3,1991,4,3
2986,4359,1991,2,1,1991,2,1
2987,4360,1991,4,20,1991,4,21
2988,4361,1991,2,14,1991,2,14
2989,4363,1991,7,14,1991,7,16
2990,4365,1991,2,5,1991,2,5
2991,4366,1991,1,6,1991,1,6
2992,4368,1991,8,15,1991,8,15
2993,4369,1991,6,20,1991,6,20
2994,4370,1991,7,4,1991,7,4
2995,4371,1991,10,24,1991,10,24
2996,4372,1991,6,6,1991,6,6
2997,4373,1991,12,16,1991,12,19
2998,4374,1991,1,16,1991,1,16
2999,4380,1991,7,13,1991,7,19
3000,4381,1991,5,7,1991,5,8
3001,4382,1991,6,10,1991,6,12
3002,4383,1991,6,1,1991,7,9
3003,4384,1991,9,14,1991,9,15
3004,4386,1991,1,5,1991,1,7
3005,4387,1991,11,4,1991,11,4
3006,4388,1991,1,27,1991,2,5
3007,4389,1991,10,3,1991,10,6
3008,4390,1991,3,7,1991,4,1
3009,4391,1991,12,12,1991,12,12
3010,4392,1991,7,27,1991,7,27
3011,4394,1991,12,15,1991,12,15
3012,4395,1991,5,21,1991,5,23
3013,4396,1991,3,21,1991,3,21
3014,4398,1991,6,3,1991,6,8
3015,4399,1991,8,20,1991,8,20
3016,4400,1991,7,26,1991,7,26
3017,4401,1991,9,14,1991,9,14
3018,4402,1991,9,19,1991,9,19
3019,4403,1991,9,27,1991,9,27
3020,4405,1991,1,1,1992,1,1
3021,4406,1991,8,22,1991,8,30
3022,4407,1991,8,23,1991,8,23
3023,4408,1991,9,1,1991,9,1
3024,4409,1991,7,1,1993,7,1
3025,4411,1991,6,2,1991,6,6
3026,4412,1991,2,16,1991,2,16
3027,4413,1991,5,27,1991,6,9
3028,4416,1991,1,4,1991,1,4
3029,4417,1991,11,28,1991,11,28
3030,4419,1991,1,5,1991,1,5
3031,4420,1991,7,13,1991,7,13
3032,4421,1991,4,21,1991,4,21
3033,4422,1991,6,2,1991,6,2
3034,4423,1991,1,25,1991,1,25
3035,4429,1991,1,15,1991,3,12
3036,4432,1991,3,1,1991,3,1
3037,4434,1991,2,18,1991,2,18
3038,4437,1991,2,6,1991,2,6
3039,4438,1991,6,1,1991,6,15
3040,4441,1991,4,4,1991,4,4
3041,4442,1991,6,14,1991,6,14
3042,4445,1991,4,5,1991,4,5
3043,4446,1991,4,1,1991,4,1
3044,4447,1991,11,11,1991,11,11
3045,4449,1991,7,22,1991,7,22
3046,4450,1991,10,27,1991,10,27
3047,4454,1991,2,24,1991,2,24
3048,4456,1991,12,2,1991,12,2
3049,4457,1992,6,17,1992,6,24
3050,4458,1992,7,20,1992,7,20
3051,4459,1992,3,29,1992,4,1
3052,4460,1992,1,30,1992,2,2
3053,4461,1992,1,6,1992,2,3
3054,4462,1992,7,9,1992,7,11
3055,4463,1992,2,1,1992,2,10
3056,4464,1992,10,24,1992,10,24
3057,4465,1992,4,1,1992,5,8
3058,4466,1992,9,8,1992,9,30
3059,4467,1992,3,4,1992,3,4
3060,4468,1992,8,19,1992,8,19
3061,4469,1992,7,1,1992,8,1
3062,4470,1992,12,12,1992,12,12
3063,4471,1992,9,1,1992,9,1
3064,4472,1992,4,1,1992,4,1
3065,4473,1992,7,11,1992,7,12
3066,4475,1992,12,11,1992,12,11
3067,4476,1992,9,22,1992,9,22
3068,4477,1992,9,27,1992,9,27
3069,4479,1992,1,22,1992,1,22
3070,4480,1992,1,8,1992,1,8
3071,4482,1992,8,28,1992,8,28
3072,4485,1992,5,1,1992,8,1
3073,4486,1992,2,4,1992,2,4
3074,4487,1992,10,8,1992,10,8
3075,4488,1992,8,1,1992,8,1
3076,4490,1992,7,26,1992,7,31
3077,4491,1992,8,9,1992,8,9
3078,4493,1992,1,1,1992,1,1
3079,4494,1992,11,10,1992,11,10
3080,4495,1992,4,28,1992,6,6
3081,4496,1992,12,31,1992,12,31
3082,4497,1992,2,25,1992,2,25
3083,4498,1992,9,28,1992,9,28
3084,4499,1992,10,31,1992,10,31
3085,4500,1992,2,2,1992,2,2
3086,4501,1992,4,17,1992,4,17
3087,4502,1992,9,3,1992,9,3
3088,4503,1992,1,31,1992,1,31
3089,4504,1992,5,22,1992,5,22
3090,4508,1992,8,26,1992,8,26
3091,4510,1992,7,10,1992,7,10
3092,4512,1992,6,5,1992,6,8
3093,4513,1992,12,1,1992,12,1
3094,4514,1992,6,1,1992,7,1
3095,4517,1992,5,1,1992,5,1
3096,4519,1992,4,1,1995,4,1
3097,4523,1992,4,9,1992,4,16
3098,4526,1992,1,1,1992,1,1
3099,4529,1992,8,24,1992,8,24
3100,4530,1994,1,1,1994,8,1
3101,4531,1992,7,22,1992,7,22
3102,4534,1992,9,8,1992,9,18
3103,4535,1992,7,15,1992,8,10
3104,4536,1992,7,6,1992,7,8
3105,4538,1992,4,2,1992,4,2
3106,4540,1992,7,1,1992,7,1
3107,4541,1992,2,14,1992,2,14
3108,4542,1992,8,31,1992,8,31
3109,4544,1992,8,16,1992,8,16
3110,4546,1992,10,1,1992,10,1
3111,4547,1992,10,14,1992,10,14
3112,4549,1992,7,1,1992,8,18
3113,4550,1992,1,5,1992,1,8
3114,4551,1992,5,11,1992,5,11
3115,4552,1992,11,1,1992,11,1
3116,4553,1992,11,26,1992,11,26
3117,4554,1992,7,7,1992,7,7
3118,4555,1993,1,6,1993,1,20
3119,4556,1993,7,12,1993,7,12
3120,4558,1993,11,1,1993,11,1
3121,4559,1993,8,1,1993,8,1
3122,4560,1993,2,3,1993,2,22
3123,4561,1993,1,15,1993,1,15
3124,4562,1993,8,23,1993,8,23
3125,4563,1993,4,18,1993,4,18
3126,4564,1993,10,13,1993,10,13
3127,4565,1993,6,13,1993,6,17
3128,4567,1993,5,28,1993,6,7
3129,4570,1993,12,1,1993,12,1
3130,4571,1993,4,15,1993,4,15
3131,4572,1993,8,1,1993,8,1
3132,4574,1993,1,2,1993,1,2
3133,4577,1993,1,23,1993,1,23
3134,4578,1993,8,12,1993,8,12
3135,4581,1993,7,14,1993,7,14
3136,4582,1993,6,16,1993,6,16
3137,4583,1993,6,27,1993,6,27
3138,4584,1993,8,20,1993,8,20
3139,4585,1993,9,23,1993,9,23
3140,4587,1993,7,8,1993,7,8
3141,4589,1993,9,2,1993,9,2
3142,4590,1993,10,31,1993,11,3
3143,4591,1993,11,11,1993,11,11
3144,4592,1993,1,21,1993,1,21
3145,4593,1993,1,25,1993,1,25
3146,4594,1993,12,26,1993,12,27
3147,4595,1993,2,2,1993,2,5
3148,4596,1993,9,29,1993,9,29
3149,4597,1993,11,12,1993,11,12
3150,4598,1993,10,11,1993,10,21
3151,4599,1993,9,9,1993,9,17
3152,4600,1993,5,1,1993,5,1
3153,4603,1993,12,4,1993,12,4
3154,4604,1993,4,9,1993,4,9
3155,4606,1993,3,1,1993,10,1
3156,4607,1993,7,8,1993,7,31
3157,4608,1993,6,13,1993,6,13
3158,4609,1993,5,25,1993,5,25
3159,4612,1993,10,14,1993,10,14
3160,4613,1993,2,1,1993,2,8
3161,4616,1993,6,23,1993,6,23
3162,4617,1993,8,6,1993,8,6
3163,4618,1993,9,5,1993,9,5
3164,4619,1993,8,8,1993,8,10
3165,4620,1993,7,7,1993,7,7
3166,4621,1993,4,29,1993,4,29
3167,4622,1993,5,26,1993,6,4
3168,4626,1993,12,15,1993,12,27
3169,4627,1993,10,8,1993,10,8
3170,4632,1993,9,26,1993,9,26
3171,4633,1993,9,17,1993,9,17
3172,4634,1993,3,10,1993,3,15
3173,4635,1993,10,24,1993,10,24
3174,4636,1993,9,16,1993,9,22
3175,4637,1993,7,1,1993,7,1
3176,4641,1993,3,14,1993,3,14
3177,4643,1993,8,15,1993,8,15
3178,4644,1993,12,11,1993,12,11
3179,4645,1993,12,22,1993,12,27
3180,4646,1993,8,10,1993,8,10
3181,4648,1993,1,3,1993,1,3
3182,4649,1993,10,20,1993,10,20
3183,4652,1993,3,24,1993,3,24
3184,4653,1993,11,14,1993,11,14
3185,4656,1993,3,12,1993,3,12
3186,4657,1993,2,6,1993,3,19
3187,4658,1993,2,1,1993,2,5
3188,4659,1993,11,29,1993,12,1
3189,4660,1993,9,7,1993,9,7
3190,4661,1993,6,26,1993,6,26
3191,4662,1993,10,4,1993,10,4
3192,4663,1993,12,6,1993,12,6
3193,4664,1993,11,20,1993,11,23
3194,4665,1993,12,26,1993,12,26
3195,4666,1993,8,26,1993,8,26
3196,4669,1993,6,12,1993,6,12
3197,4671,1993,1,18,1993,1,18
3198,4672,1993,5,24,1993,5,24
3199,4674,1993,1,28,1993,1,28
3200,4676,1993,11,1,1993,11,1
3201,4677,1994,2,16,1994,2,16
3202,4678,1994,3,1,1994,3,1
3203,4679,1994,6,20,1994,6,20
3204,4680,1994,6,2,1994,6,2
3205,4681,1994,7,10,1994,7,16
3206,4682,1994,4,2,1994,4,2
3207,4685,1994,1,21,1994,1,21
3208,4686,1994,2,3,1994,2,3
3209,4687,1994,1,12,1994,1,22
3210,4688,1994,4,23,1994,4,23
3211,4689,1994,5,1,1994,10,1
3212,4690,1994,2,23,1994,2,23
3213,4691,1994,7,9,1994,7,11
3214,4692,1994,4,14,1994,4,14
3215,4693,1994,7,31,1994,7,31
3216,4694,1994,1,13,1994,1,13
3217,4695,1994,3,23,1994,3,23
3218,4696,1994,3,16,1994,3,16
3219,4697,1994,3,26,1994,3,26
3220,4698,1994,2,9,1994,2,11
3221,4700,1994,7,11,1994,9,16
3222,4701,1994,5,12,1994,5,12
3223,4702,1994,2,21,1994,2,25
3224,4703,1994,2,5,1994,2,5
3225,4704,1994,4,9,1994,4,9
3226,4705,1994,7,19,1994,7,19
3227,4706,1994,6,23,1994,6,23
3228,4707,1994,8,2,1994,8,2
3229,4713,1989,12,1,1989,12,1
3230,4714,1989,1,23,1989,1,23
3231,4715,1989,3,10,1989,4,20
3232,4716,1989,9,11,1989,9,11
3233,4717,1989,5,25,1989,5,25
3234,4718,1989,1,1,1989,1,1
3235,4720,1989,6,5,1989,6,5
3236,4721,1989,3,1,1989,3,1
3237,4724,1989,8,2,1989,8,7
3238,4726,1989,11,3,1989,11,5
3239,4727,1989,4,7,1989,4,7
3240,4729,1989,11,15,1989,11,15
3241,4731,1989,6,26,1989,6,26
3242,4732,1989,9,25,1989,9,25
3243,4733,1989,6,25,1989,6,25
3244,4734,1989,8,1,1989,8,2
3245,4735,1989,10,15,1989,10,15
3246,4736,1989,12,21,1989,12,21
3247,4737,1989,5,6,1989,5,6
3248,4738,1989,4,3,1989,4,3
3249,4740,1989,4,28,1989,4,28
3250,4741,1989,5,24,1989,5,24
3251,4742,1989,6,6,1989,6,6
3252,4743,1989,6,14,1989,6,14
3253,4744,1989,7,2,1989,7,2
3254,4745,1989,7,10,1989,7,10
3255,4747,1989,11,21,1989,11,21
3256,4748,1989,5,4,1989,5,4
